n_parties,n_inds,n_large_parties,perc_large_votes
55,4,4,0.9289448020535688
33,6,2,0.9087465533389161
39,5,3,0.9025547340270028
45,5,2,0.9325765946792345
38,5,5,0.8422357642942504
40,5,3,0.8167683903716182
36,8,6,0.8265725636987589
49,2,2,0.9603407406236665
43,4,0,
41,3,1,0.9317635220035413
46,5,4,0.9247275641533218
45,5,2,0.9398681420141897
37,4,2,0.7937938597725698
41,7,3,0.926664734847318
38,4,1,0.6809604998738656
44,7,2,0.9655458032093376
48,3,4,0.6732688560922586
33,4,2,0.9595708082849601
32,9,2,0.9537421258822777
40,7,2,0.872579156538638
45,2,1,0.8330944108819455
35,5,3,0.7649607437347218
35,9,2,0.7113111835964334
50,4,0,
30,8,4,0.9548778881176795
43,5,5,0.8562183632303052
47,8,2,0.7469770161608542
32,5,0,
29,3,3,0.8588411407167009
42,4,4,0.8721194454660908
49,5,2,0.6841970503445173
32,8,1,0.7724419431155076
31,4,3,0.8372637633981821
29,3,0,
41,4,0,
41,7,1,0.9808171846297312
31,2,4,0.7501892346503913
38,7,2,0.8196732194627018
40,2,2,0.8388476426167403
33,4,1,0.7683299412685831
30,1,3,0.9899477432577912
45,2,2,0.796174035894352
45,4,3,0.8673039716430173
34,10,1,0.7154091428438496
47,8,6,0.8183209325107897
47,3,1,0.9186854298456145
48,2,2,0.8814437875180509
38,6,1,0.7660925496219311
41,7,3,0.9498161339313775
44,3,3,0.8117534875769239
27,3,4,0.9812975990462259
37,7,5,0.9189467723556823
40,5,3,0.9870223345525722
33,8,1,0.6716286680371281
46,7,2,0.8768217074954959
39,6,1,0.9032701746361569
37,6,5,0.9848299728031469
35,5,4,0.8090223498475314
41,6,2,0.9580030779517857
39,5,1,0.9870350581771618
35,10,1,0.7627084208446693
42,2,3,0.9358932189540431
49,9,4,0.8006902961040514
45,4,3,0.9364496827767306
45,1,1,0.9293532387743161
45,8,4,0.8851638808878385
39,7,1,0.8745904752455833
36,4,2,0.7303536246038431
38,4,4,0.9735524887980357
42,6,3,0.9347698794840102
36,4,3,0.9533351032469576
35,6,1,0.8712542937051476
46,7,4,0.8825523218367517
40,5,2,0.9421038090862206
42,3,0,
37,8,2,0.9600126186775351
40,4,3,0.7326034070958053
30,2,4,0.916749318808058
52,3,4,0.8689988744890028
42,5,1,0.8766430218924086
36,7,2,0.8632961289569753
44,7,3,0.8417524641574725
36,3,2,0.7724522365996824
32,5,0,
47,6,4,0.939246920150681
44,7,1,0.8646902282837581
33,10,3,0.8976677015583124
43,6,5,0.7932486846605843
48,5,3,0.8250766001681367
41,4,4,0.6974793334618659
45,2,2,0.959827874886916
40,5,1,0.8153187773643474
32,4,3,0.9766639573591859
45,4,2,0.9075106671332548
49,4,2,0.7926905471325406
39,9,4,0.9050547426433317
34,4,3,0.8806888299886686
41,5,4,0.811875219853217
49,3,7,0.7795329284013746
37,2,3,0.7996470685830996
42,5,4,0.8798886429198938
34,4,2,0.9309032706671864
32,8,7,0.9408860841924688
34,3,3,0.8663385099158333
33,2,2,0.6751853611587326
29,6,2,0.8625824124748078
41,6,5,0.865474066352423
33,2,3,0.9566951050716941
35,1,1,0.8009656483595305
50,6,0,
45,5,2,0.7602317500521876
32,7,3,0.891474395208618
35,5,4,0.8352203064874523
49,5,2,0.7149678919587419
46,6,4,0.8348440937238248
38,5,0,
41,5,0,
44,5,3,0.7014335554907039
52,3,2,0.9476502110919628
37,3,2,0.8347021345873115
38,7,2,0.9468876201019241
44,8,4,0.9399405026297728
35,4,1,0.8919036024105885
39,10,3,0.9155860810969215
35,5,7,0.7903344763495379
41,5,3,0.8734906287129567
42,4,7,0.8269653578295761
31,5,6,0.9658821634894972
36,3,0,
42,7,0,
37,6,2,0.8819398870818387
46,4,3,0.6412037835780326
31,7,4,0.8507473099752217
38,5,3,0.8883827147552421
33,3,6,0.8354697574974793
41,3,0,
40,9,4,0.723612672337895
21,7,4,0.7957919792258694
31,9,4,0.8562317567949166
24,3,1,0.9686371682594161
42,4,0,
45,5,0,
41,4,4,0.8742668243227534
45,4,3,0.9243424125664245
44,4,4,0.8793186199183054
41,4,2,0.8300150505599546
33,4,1,0.8651238676284166
37,6,3,0.9469750622490091
40,3,3,0.8441076376560869
38,5,3,0.9859545913557313
43,4,7,0.8299735673069099
38,7,1,0.8019911788977458
39,5,1,0.8210079940801194
48,7,1,0.8037855964341944
39,6,1,0.7990438915900183
47,1,1,0.8519484858165853
30,6,1,0.9232816908888284
39,8,4,0.9026234622111772
46,2,0,
36,5,2,0.9689315113574828
33,5,1,0.698680084335644
34,6,1,0.86307829397927
38,7,2,0.9315200300718749
36,7,4,0.802559300428452
42,5,3,0.9147157621095982
37,7,3,0.8334290898767044
48,6,3,0.8034547143259668
53,2,1,0.8150909656462848
39,4,3,0.7571836925055422
33,4,4,0.837326538011005
44,2,2,0.9695227231755777
27,3,6,0.7314529998576369
38,5,0,
39,4,1,0.8858967453769918
40,4,5,0.9779623658937749
33,9,3,0.890039425083176
34,3,3,0.9345092429345095
42,12,2,0.8332742144742921
37,9,3,0.8508922017347617
50,4,4,0.817050274875603
40,3,1,0.9074104515406188
42,3,2,0.8958340420208232
50,6,2,0.7876739703079139
36,4,5,0.9134408494898286
33,3,6,0.9074558429099132
40,7,2,0.9001320294513646
42,6,5,0.7848477982183223
31,6,4,0.8148173842818365
51,6,5,0.8263817375159128
48,2,2,0.9329837064185845
43,5,5,0.8479970325953688
46,5,2,0.6778455496443287
42,7,3,0.6372537800122688
48,6,2,0.8763481563021573
42,3,4,0.9887157126738361
45,6,5,0.8701158464290473
50,4,2,0.9095844188745777
42,4,5,0.947651363620938
36,5,4,0.833636845593659
45,4,3,0.9309646357515141
44,6,2,0.7448649598242748
42,6,0,
46,6,3,0.825258130913766
58,7,6,0.9700069700004272
48,3,1,0.79170699431707
37,5,0,
39,5,3,0.8014823539654395
44,3,2,0.9057106303679171
46,3,5,0.865875651073068
43,2,1,0.9044852254764465
28,4,2,0.747296255507952
37,8,3,0.7025194030573838
41,4,5,0.9134027639773584
45,4,3,0.8569540003885011
55,3,1,0.8371280457387963
36,4,2,0.7293130536449206
41,8,6,0.7899560928881553
25,6,4,0.9280181462437116
43,4,2,0.9168495153087499
45,5,3,0.706265776130354
47,4,2,0.7366783158594407
35,4,3,0.5919610561030568
42,3,3,0.965371076148341
42,5,3,0.7332439350910466
36,3,5,0.9029452509601479
39,3,2,0.8000702698543369
36,2,3,0.8198860525902774
37,2,4,0.8898984267012331
55,5,2,0.9504001074481458
47,6,4,0.7385402049725934
45,4,2,0.8376589502926532
30,1,2,0.9051633472030384
32,4,3,0.7926340708243035
38,3,0,
39,3,1,0.8351296165790133
37,6,3,0.869853912293056
38,9,3,0.9704730455784027
47,4,1,0.8628421257000191
39,4,5,0.8475351702133123
36,5,1,0.8680685771174096
46,9,4,0.8578103064789633
34,2,7,0.9324154416706352
36,4,5,0.876699252725838
45,5,6,0.963831528906755
41,4,2,0.8236886361933415
44,5,3,0.8449093664108313
40,6,1,0.876967962672748
43,2,2,0.7716423207762737
39,6,3,0.8908692144814067
37,7,3,0.838140608949071
37,7,3,0.9598841133279559
35,3,4,0.7527746762583375
48,4,5,0.8882090750695357
43,4,7,0.9779913210989368
32,6,4,0.9216814204145672
43,4,1,0.9389903066501147
38,4,3,0.9785071356445552
35,6,1,0.9316040662798303
34,7,3,0.809505949185212
40,8,2,0.8993342730929735
42,7,3,0.8959617108300025
36,8,3,0.9405546918354079
53,3,3,0.7255581111652529
42,5,1,0.9095560331599548
29,7,2,0.8912365364231492
47,4,2,0.9208692657888735
34,5,3,0.7685236596620488
55,7,2,0.7415775588467944
48,6,3,0.7770406860893613
33,3,2,0.9400021215262491
36,6,1,0.9536941042536515
30,5,2,0.7368645569965254
39,7,2,0.8981997800522322
47,7,2,0.9326975671808957
39,4,1,0.9567943374886643
32,3,2,0.7935623212935607
42,6,1,0.9404049218772866
38,6,1,0.9010922628944186
41,7,2,0.8438664121940825
54,5,3,0.8897269071261655
44,5,4,0.9497800976610117
38,6,0,
49,3,3,0.7694952702954725
27,9,1,0.9471981205327421
41,10,3,0.9358546263040463
42,4,5,0.9217085130186328
33,3,5,0.8505712495236426
44,5,1,0.8024944719549942
36,3,5,0.9422883560743426
32,4,4,0.8785948684611266
48,6,4,0.9854327809061922
27,1,5,0.840243007720998
37,6,1,0.8919542958784632
36,3,1,0.9101076615016128
37,4,3,0.9101253146457744
38,4,4,0.8487322376742364
45,2,1,0.8618867888712483
40,7,2,0.9693648171493737
40,9,6,0.8424965039379163
47,7,4,0.8625174216527028
33,9,4,0.9320110400775652
45,3,2,0.8307271085166773
35,3,4,0.821296797812329
24,4,6,0.9391253591202743
34,3,3,0.8082197273671371
43,1,2,0.9553480980911642
44,6,4,0.8799333063150719
39,6,4,0.9660022322237442
39,6,3,0.8488964568316977
38,4,6,0.920067736493998
43,8,3,0.9442131572020119
36,6,2,0.8565059084980503
45,5,1,0.8343758972243367
42,5,3,0.981732990045115
44,2,2,0.923759362974997
43,5,2,0.7990466237028536
22,2,4,0.8622226624952801
37,3,2,0.8647236025632052
37,2,0,
46,6,2,0.8977794395110716
30,5,5,0.8110231419809322
47,5,2,0.8868837345854848
39,3,2,0.9796641344436063
46,3,5,0.7238499818878785
29,3,0,
47,8,4,0.9297509648456781
45,4,7,0.8681018102755098
50,5,7,0.9064010207127505
42,7,1,0.9478801090222104
39,6,6,0.8895795397315764
43,3,3,0.9429816730653164
40,6,3,0.8506118868563768
44,7,3,0.7600813899939938
35,6,2,0.758986866853688
40,6,4,0.8980972899431553
40,5,2,0.896205694177406
29,11,3,0.8544839989991675
31,6,3,0.9740977383100361
38,8,3,0.8451106757537549
49,5,2,0.9434653309277469
35,3,4,0.7614364779112692
52,6,4,0.756829216917547
49,6,2,0.7402219240141679
36,7,5,0.7641979742396969
40,7,2,0.9552710042660857
34,3,3,0.9590046218762741
41,7,4,0.7751623750151576
34,4,0,
41,7,4,0.8444274020739707
46,3,3,0.9723053675755854
36,5,2,0.8066544825465467
43,5,3,0.7887006704873538
48,7,5,0.8302540855020719
37,2,1,0.9119534089045487
36,3,7,0.8880074072952344
32,6,5,0.9732354160739597
50,4,3,0.7466576266680246
38,6,4,0.8146218763828744
46,9,5,0.8192117257572571
42,10,6,0.9143856915242322
40,1,5,0.8168466823382214
44,5,3,0.8157910522625802
44,7,3,0.8386357412920924
33,9,3,0.9851767104586078
36,1,3,0.8993654589039249
42,3,3,0.8995378380258416
35,3,7,0.9296531591059793
37,5,3,0.9172397908200185
51,7,0,
35,3,4,0.7688291590179561
44,3,4,0.8374969032832564
33,5,5,0.7985651752761702
42,4,1,0.9594067203337804
47,4,5,0.8497053025015218
45,7,3,0.7364438804875958
43,3,9,0.8665147386287628
45,6,2,0.8872644610490316
38,8,5,0.8568368081582359
39,4,0,
43,8,7,0.9509092719454462
48,6,0,
38,9,3,0.7257936108065308
26,9,1,0.7208771300366242
41,9,1,0.664246762747801
44,9,4,0.8988185859781734
43,3,5,0.9521337810339349
41,9,4,0.7844871976143009
51,9,6,0.9730099668225539
45,6,5,0.7209763692002915
41,7,5,0.7896267823512978
38,5,4,0.8101776031067488
36,9,3,0.9220545256651066
47,4,3,0.9084469784588611
54,4,2,0.8815852233046795
39,4,2,0.9250207343646604
45,7,5,0.8612702395214856
33,5,3,0.7697598974280634
38,5,2,0.9047188948424647
38,6,6,0.7787283310060588
40,2,2,0.9107025002071115
42,5,6,0.7481709428081937
48,4,2,0.848213794591206
40,8,5,0.7774560891176833
37,2,2,0.8967349163359288
31,2,4,0.9852471687652968
45,7,7,0.6512227165714374
39,8,3,0.8421879057402997
48,6,5,0.7330749964731095
51,4,2,0.9103407541593344
47,4,7,0.9236652883750042
38,5,2,0.9278676714187808
40,4,4,0.8268386428669913
38,4,2,0.8538080315731417
47,4,3,0.87350347159287
41,7,4,0.7541934983867498
34,9,3,0.7656958020103115
34,3,4,0.9172692589668399
42,8,2,0.7994007340877862
47,7,4,0.7932778636384117
37,6,1,0.8170652414374232
39,3,3,0.9861038493595647
37,6,4,0.7852088931209324
47,8,2,0.8132385309376245
44,3,0,
53,6,3,0.9439884686380443
39,5,3,0.9564484151303807
39,6,7,0.944067282958988
39,5,1,0.9167693119125943
47,6,2,0.9597139027844468
43,2,1,0.9161440572511383
39,5,6,0.656468647560165
36,3,3,0.9167111876483857
37,4,3,0.9065443858585879
40,5,3,0.9065847004772765
41,3,5,0.6841244763642199
34,2,3,0.8857914642251044
37,7,1,0.8725314394901531
35,3,3,0.8522857594069783
43,7,4,0.8477652589726596
27,5,2,0.9672832962271597
40,5,3,0.7492455109263578
38,5,4,0.8520553486379265
55,9,5,0.8423742355806181
37,2,3,0.9633488801977177
36,7,0,
42,7,3,0.9643091674410165
31,2,2,0.8150330915813601
50,6,0,
51,5,1,0.7991559187496315
36,4,1,0.8218115222749423
38,2,3,0.8752808532669256
54,3,4,0.9640187147024644
41,2,3,0.7995969576104609
57,6,5,0.9700542458488541
45,8,5,0.834726285291199
36,6,1,0.8035454810658279
47,5,4,0.8689381214202633
46,5,1,0.7233446747107513
43,4,2,0.7678954099671675
36,4,5,0.888586107431227
38,3,1,0.8602757965717498
41,7,1,0.910486819985291
35,5,1,0.7572690419031509
37,5,2,0.9295592041327466
54,3,4,0.6753112341030271
30,5,0,
34,4,1,0.8035967750949415
43,6,0,
41,1,2,0.9252612105726877
36,5,3,0.9252787489235405
33,5,6,0.9254423903547482
43,3,4,0.8316522236968786
31,4,7,0.9575525456384438
51,4,1,0.8820653934208712
46,4,2,0.8633474173854199
35,6,2,0.9187888751903308
39,5,5,0.8794511588714047
37,5,2,0.9186962633073227
43,5,1,0.936975414048949
42,6,3,0.9577831837262013
39,5,3,0.7903132086328414
44,4,2,0.8032732213147957
41,4,4,0.7035744775291882
30,6,4,0.7268547669260073
45,5,4,0.8375613699034323
42,1,7,0.7615507496689294
40,10,2,0.94090402444511
40,4,4,0.9786066876879752
47,5,3,0.8086793256703629
42,8,3,0.8800076365969349
39,4,3,0.6460436218018635
40,7,3,0.881855307971956
38,7,6,0.923389538887861
31,3,2,0.7287060929580959
32,4,2,0.8939915070135807
35,5,2,0.8382700723170624
39,4,1,0.965466561617671
41,4,3,0.8552359894648883
46,5,1,0.8526711506712813
40,4,5,0.8303610019515542
35,4,2,0.9433121886040667
47,6,5,0.874726667198484
39,4,4,0.8881634370168358
50,4,7,0.8022437104800815
37,5,8,0.9818242444763159
44,7,4,0.8693662776863108
44,7,0,
43,3,5,0.9693893469697255
36,5,2,0.9066871273226896
35,6,6,0.8669416569645095
41,5,3,0.6989579050808161
45,2,4,0.8780979875495042
36,8,2,0.9289202306110591
35,9,5,0.9781356970652572
43,3,4,0.8000581056619573
31,3,2,0.7495797030900062
42,2,3,0.8437834981854533
40,1,2,0.8474689133350373
51,3,1,0.9426037720558547
33,2,4,0.9212988052639431
38,7,4,0.8602478932954729
41,9,7,0.7592421163198422
41,4,6,0.7550807995828867
42,4,1,0.9092921534836568
39,5,1,0.8655700383312529
45,3,4,0.9548481670889375
44,4,2,0.8807903661887386
37,2,3,0.8936302785487715
49,4,2,0.8564325891171833
31,6,2,0.9482259753125003
41,5,1,0.9208427912283301
32,7,7,0.820850357781922
31,3,2,0.8854160054429908
41,4,2,0.8010006628321916
40,4,5,0.80096386176616
33,6,1,0.8872553954028856
35,2,1,0.9776524857539475
41,9,2,0.6676928974281858
56,6,1,0.8747706804235361
31,5,2,0.9803244137427664
40,2,2,0.7738630186995876
36,2,2,0.6490839444310968
33,6,5,0.7069763768394769
51,14,3,0.8716648027603576
35,6,4,0.8767751612083582
48,3,2,0.891183504162227
24,6,5,0.819697568230073
41,2,4,0.9767057315853983
38,8,1,0.9468078796803042
44,5,3,0.8667153670032764
47,5,2,0.5768949075855481
37,4,4,0.9355011670002878
46,3,4,0.8766094210364487
39,6,1,0.9148170251104347
35,6,0,
30,7,4,0.8829973120522234
46,7,3,0.7675653320097624
52,3,1,0.9265935538550515
52,6,1,0.6535655717609715
41,6,3,0.9325877037989885
53,6,2,0.8425863717786669
36,2,2,0.913196542434938
45,7,3,0.7980945721084776
40,7,5,0.9888340639756482
29,4,2,0.8412149997764256
43,4,3,0.8007687278848845
37,5,6,0.9429961663894202
42,6,3,0.8286482069224141
43,3,5,0.7632051709676159
30,5,2,0.8459056173419978
38,8,0,
43,4,11,0.8642380396156089
34,6,3,0.8771103908292711
43,6,0,
38,2,4,0.6647379315085571
49,3,3,0.8917920132217091
28,5,8,0.8561236286715787
44,5,4,0.7410361996137796
38,3,1,0.7713068515938675
48,6,5,0.9643935904282863
38,4,1,0.8742631031904768
30,2,4,0.6679490242402926
46,9,1,0.8855558167531875
46,4,3,0.898999444780297
41,3,3,0.8537972502269368
44,5,0,
34,6,3,0.9378128924906582
36,1,5,0.6764947347167256
34,6,3,0.8756384191326958
41,5,4,0.8467498924570307
33,3,4,0.9108428783137932
36,10,4,0.883920464987209
44,6,4,0.8833891174829706
30,6,3,0.853559085702555
39,9,2,0.8215927100124766
55,5,4,0.7539009672009224
44,8,5,0.7186680713089089
46,6,3,0.9363330353512687
32,4,4,0.9805142021682041
45,5,5,0.7747153949134175
43,5,7,0.834224259312897
39,5,2,0.8555277378071103
39,5,5,0.7392019043900419
42,8,2,0.8089585687299801
31,6,1,0.8013325046196129
46,6,1,0.8776851800367901
32,6,2,0.924413056604732
37,2,3,0.9049328220329727
31,3,3,0.9316170556496146
38,3,8,0.7830625398362238
50,4,1,0.9807922146166516
40,6,5,0.9578661575949616
47,4,4,0.8901644681476294
41,4,3,0.9235377531481802
34,5,1,0.9552054348571457
42,4,4,0.8498665855964221
41,2,2,0.6015337481620968
35,1,4,0.9437514633103579
37,9,8,0.8877676500081632
32,4,1,0.8639904905912216
50,4,2,0.749259027941731
47,7,5,0.8918209012357371
44,4,2,0.9231129229030055
48,7,2,0.9430224022475058
43,2,3,0.6964949714187529
35,4,2,0.82633031187444
44,3,0,
49,4,2,0.966266093373261
46,6,4,0.7639867721425657
36,6,4,0.9093054409887484
30,5,2,0.6992557329299698
40,5,2,0.8769586451921536
47,3,1,0.9464991959990244
38,3,2,0.7184866741398613
41,2,7,0.8560517640289032
32,3,3,0.9235850183432629
49,10,3,0.81681769201618
37,7,0,
42,4,2,0.9645449588744215
51,5,4,0.8916530771064617
30,4,2,0.8991290544564683
42,6,2,0.6620083092924706
38,6,2,0.9237601620150184
43,8,6,0.9394636221898696
46,7,2,0.8069608485525888
36,7,3,0.7314849508993175
41,7,1,0.8129612745760983
42,6,2,0.9419823029714707
36,5,4,0.9877695454982849
38,4,2,0.9847570615802549
37,4,2,0.9261666816878125
48,4,5,0.927803647523583
27,7,2,0.9045300549161185
33,5,5,0.7395100068956898
36,6,0,
43,8,2,0.8994664834322028
54,9,3,0.8518362305119341
52,3,2,0.916129819429711
34,3,5,0.964709553838677
38,3,4,0.7734457376235804
44,4,5,0.8881771158198158
45,8,2,0.8987845141053616
45,6,2,0.8071169975998524
37,2,1,0.7136679977633188
41,6,3,0.802746068004447
34,4,4,0.9069871606321122
25,5,1,0.9151365585521384
35,5,3,0.9159821513300007
44,5,3,0.7293729246533254
38,3,1,0.9818065403535948
42,2,5,0.6701100975115732
38,5,2,0.7632789622252051
37,4,2,0.8987340607988995
45,8,1,0.8991609166027232
31,4,2,0.7530101861767817
48,7,2,0.715272739950157
33,6,2,0.8456114203615382
38,4,1,0.8702447459095688
47,2,3,0.9330126039331161
56,4,1,0.7116901652813785
40,4,5,0.7586253348009584
49,2,3,0.7637812465917979
55,7,3,0.8713745722197088
42,5,3,0.9434623342933639
28,6,2,0.8998526483773693
43,3,4,0.9786213689304307
37,1,6,0.8708015299209578
53,5,3,0.8583861315623206
32,6,4,0.7452861376146924
39,4,4,0.9348333481331075
36,3,3,0.9109729769493082
38,9,7,0.7433201105669662
45,7,3,0.9049361540702915
42,6,3,0.8585614848582716
45,4,3,0.9232669870676109
44,4,2,0.783169054565714
39,4,3,0.7565266495331234
42,5,1,0.9490469243279527
39,3,2,0.9283172964149895
37,5,3,0.8254886155332836
42,7,1,0.8387531791574967
41,7,4,0.8873647002400544
40,4,1,0.9273749491595425
45,7,0,
38,8,2,0.9476601582066123
41,4,2,0.9021810563703458
42,4,2,0.7550625854247723
40,2,0,
33,6,3,0.8653175447426585
39,2,2,0.9189832369941846
38,7,4,0.855012138388381
46,7,4,0.7783395636742731
46,6,4,0.7792137332250936
41,7,5,0.9458010723071045
32,11,6,0.8970712284432094
50,6,3,0.9325241905669371
41,9,1,0.8236438661533989
31,6,5,0.7545419350157382
30,7,6,0.8681363844216171
53,4,2,0.8194801830178319
47,3,3,0.74856064651839
53,5,5,0.9502841578169902
34,7,3,0.8627732969385302
41,3,3,0.8457244640055441
33,4,2,0.8053672299873031
56,10,3,0.948119327055154
36,3,2,0.8569428545344052
33,6,0,
38,6,3,0.9176123075133316
31,2,1,0.8402246593378863
33,7,0,
36,6,3,0.987547787015476
30,4,1,0.7717562079331075
50,7,0,
46,2,1,0.9307576099176895
40,3,3,0.9185124967223144
34,4,3,0.8911742595258372
30,7,4,0.7389346406331628
45,4,1,0.9105982355871413
36,6,2,0.7014527260825916
36,4,2,0.8885052695187434
47,5,1,0.9347724019825965
40,4,5,0.8319828449702392
39,7,3,0.8027318659205027
37,7,0,
34,3,5,0.9086897102019618
40,2,4,0.9193679623799457
45,8,1,0.8552949685908892
39,5,2,0.8235591183293646
41,12,0,
34,5,4,0.7862110618651865
29,4,3,0.82730183698951
36,5,2,0.8480072114173823
41,7,2,0.8109835520201673
31,5,5,0.9186527714363316
40,5,3,0.9395246229461321
52,6,4,0.7449500407768779
41,8,6,0.9428679533257103
34,5,3,0.8741120043106929
40,4,2,0.9673132888478901
30,2,3,0.9643234113021544
48,1,1,0.9040970958103811
46,9,3,0.9134868637547371
49,4,8,0.7909050998790415
46,5,2,0.8724478053041532
39,5,2,0.8854565925881899
41,5,6,0.9878598335935875
53,4,5,0.9843670122084538
44,6,4,0.9538917330789368
44,2,4,0.9427372575547835
36,11,3,0.6977065590761085
41,2,7,0.9784963779574828
45,4,5,0.8263175388798948
34,7,2,0.9587627869758656
35,4,5,0.8188726056175606
42,6,2,0.909791121780371
30,6,3,0.6725726932435445
37,3,3,0.8684139658814246
40,3,4,0.8285901176558512
51,3,2,0.7674908166866714
50,4,4,0.7350354358997491
39,3,4,0.8047146659788542
44,6,3,0.7887279751200911
34,2,3,0.9218745303539588
52,2,5,0.8325695741217243
51,6,2,0.8026800950433495
50,2,2,0.8296767684905471
38,4,3,0.8388015080226953
45,2,1,0.5644791189220442
27,7,5,0.9879506483579572
28,6,5,0.8723597028662451
30,6,2,0.9468938842570856
42,3,4,0.774757919598585
39,4,3,0.693652026099618
38,6,2,0.8690503540857198
40,5,4,0.7216262254061271
54,4,3,0.9410285417032378
36,5,3,0.8154472184600254
43,3,1,0.8629702751605833
39,7,2,0.8743963969314829
40,6,3,0.8375595168694987
38,5,1,0.9112424674722869
33,6,2,0.8514251854582849
33,6,4,0.9438399231918733
39,6,3,0.8217715263110217
39,6,4,0.8303378899815315
43,2,1,0.8260832944456302
45,6,0,
38,7,6,0.8324449189530162
49,6,1,0.7155405653266277
40,5,2,0.804266320255318
40,5,2,0.9201471288432835
43,7,2,0.7843231394356219
40,1,2,0.8593356293198464
44,8,1,0.9266823565043566
42,6,0,
36,4,3,0.8003151610348823
34,4,4,0.734265979798417
34,10,2,0.841279092434436
31,7,5,0.9045979606455022
41,5,1,0.9566628498941411
43,5,3,0.9046569236698049
53,8,2,0.9388086574588309
34,5,1,0.9058334899419135
37,4,3,0.8797184279766497
44,4,1,0.8287939168774282
39,3,2,0.9381421592742969
45,5,2,0.8437059153654483
46,4,8,0.9430211767706359
34,6,3,0.7297592280419978
42,2,2,0.9792918981399605
40,3,3,0.9495667263074161
39,3,4,0.9469293296528458
51,4,2,0.9338513646506169
42,6,3,0.934380719249258
41,5,0,
30,3,6,0.8000181549219756
32,7,1,0.9212941779299983
48,6,2,0.8077493967542577
48,7,4,0.9132480456096324
34,6,4,0.9098109579539675
